ProbeName	SystematicName	logFC	AveExpr	t	P.Value	adj.P.Val	B	GSM678128	GSM678129	GSM678130	GSM678131	GSM678132	GSM678133	GSM678134	GSM678135	GSM678137	GSM678138	GSM678139	GSM678140	GSM678141	GSM678142	GSM678143	GSM678144	GSM678146	GSM678147	GSM678148	GSM678149	GSM678150	GSM678151	GSM678152
A_25_P00010382	hsa-miR-127-3p	1.00528477123984	6.81272248146435	6.7814132545232	5.53559357590243e-07	0.000882203818268837	6.18568067845884	7.83940982230254	6.67083879640732	7.20647369930112	7.12073801907594	7.20147407678621	7.55981688683854	7.07485466817124	6.95143877155408	7.81932642179172	7.34359004742847	7.63010821685537	7.10406077730572	5.91992057664386	5.68438810324062	6.00367841871397	6.5161049116442	6.51860936419951	6.73565648584445	5.77524283620861	6.68645938653389	6.30885060814053	6.71147750533734	6.31009867335479
A_25_P00010700	hsa-miR-199a-5p	0.635551041881369	9.88020989696927	4.57397498982632	0.000126308170865845	0.015233242041028	1.18031059952897	10.4810359058059	10.415932102589	10.4662032769183	10.0098504373548	10.6784108883837	9.88705835883313	10.8062457585882	9.61530811070042	10.3404311492688	10.1311445498807	9.86712735859529	9.51128119403228	9.24672385910811	9.9913694340111	9.21901548427903	9.64014313800122	9.5270796263132	9.449034377198	9.50618937284544	9.63265791645827	9.97057041661576	9.51007205196789	9.34194286254475
A_25_P00012317	hsa-miR-376c	1.01874719396687	6.83689964389605	3.79457475784601	0.000899832791534047	0.0412310480536604	-0.637763814148574	8.86129793345212	7.15433944405226	7.84519272179225	7.35045323296216	7.982570332932	7.28832949537578	7.77889076561566	6.3761167701974	8.01599126478888	7.09752896288054	5.87194423101786	6.26686359793027	5.36626051224433	6.17662533190369	6.10553879753128	7.08939863622868	6.41485846427779	6.25010158175215	6.52624049689109	6.39535852203783	6.39188693351756	6.5440144310569	6.09888934917057
A_25_P00012019	hsa-miR-31	0.586716484561336	5.65257201439273	4.11957512154665	0.00039804706359651	0.0281139981271701	0.116227323832472	6.51288833093234	5.51946404644792	5.72086589428684	6.67564132130736	6.20875232467358	6.05336667594924	5.51432148670146	5.63551931549502	5.19759069101747	5.74877457329856	6.46070013280331	5.95022181293427	5.55101793073846	5.20116778036078	5.49859306019877	5.01185105105305	5.33745793745956	5.55044093986707	5.5437750615984	5.23283842787402	5.38701862196447	5.12641565033063	5.37047326374012
A_25_P00014828	hsa-miR-199b-3p	0.789074751964097	10.447870117301	3.96087807870389	0.000593336764675548	0.0346356949753982	-0.253121217387431	11.0178177819441	11.169750835862	11.1362257136111	11.4438165374248	11.4230802802651	10.7084619679307	11.43123567708	10.2151045442871	11.1898642166554	10.4796442477389	9.86907471498245	9.8189678141462	9.4721885474299	10.0901425285264	10.0004335855209	10.4338973127845	10.1940752743725	9.78184090841196	10.4410322059197	9.91962851269281	10.5401267549341	10.0897878711336	9.43481486426898
A_25_P00014819	hsa-miR-17	-0.559028412774294	9.83712658660493	-4.26665269335721	0.000274660624119212	0.0223647224123567	0.45993787815141	9.59217077114343	9.43433930618272	9.56157875656045	9.75351192377517	8.87884970945275	9.92656908727793	9.34681937787277	9.74785099321517	9.65217399354756	9.80380971175174	9.02861573555461	10.1108926952637	10.0844623847926	9.73039322926768	10.3493549692721	10.4202207881312	10.0935018811958	9.75537827605861	10.4070848780815	9.7074081721026	10.2549405053994	10.5004946991873	10.1134896468267
A_25_P00010381	hsa-miR-127-3p	0.501566032345497	5.9195616795674	4.39864241376027	0.000196769738189556	0.0184963553898183	0.769119285149511	6.83490500364703	5.90290410387967	5.77885245714374	6.12067886049845	6.23895740618411	6.17224317178854	6.04539028641029	5.92562016618403	6.4022704139358	5.98398960072838	6.45967676839782	6.04780479729816	5.82546979354235	5.44530336088504	5.31769998569935	5.59498445084021	5.73202307050042	6.0098437767626	5.12503092240223	5.94324677036647	5.68117529405223	5.7073958540154	5.85445231488786
A_25_P00014829	hsa-miR-199b-3p	0.818748444398507	11.4979962598832	4.87294007872068	5.93577811948938e-05	0.0105393038166045	1.88085743696523	12.0077426326226	12.1751604791664	12.2680540463979	12.2877594173295	12.357734198505	12.0200721002917	12.3520566178637	11.3660839937732	12.3415095492527	11.5295058002807	10.939889714279	11.0292906845152	10.609435864148	11.2357089513951	11.1297816869502	11.3620599826014	11.1252991537352	10.7849984952499	11.2987623480368	11.0407209407659	11.3797242905286	11.0089281330707	10.8036348965555
A_25_P00010986	hsa-miR-375	-0.845412798183316	7.33977636115219	-4.51497112044128	0.000146630372726155	0.0162942246810143	1.04191169350696	7.08958360697043	7.00333343345356	6.78954827071159	7.33257158489671	5.95450154626883	6.95943729808486	6.67385001534872	8.07992399881858	6.58047998838261	6.24868431794024	7.26020980002358	7.25325815291797	7.65421429051381	7.24805055650425	7.86195779173196	7.61304965978549	7.9052800237912	7.86947749456722	7.33149379651113	8.18510282465967	7.56967843192426	8.51476396589711	7.83640545679654
A_25_P00010113	hsa-miR-487b	0.700143139296551	6.19245345332856	4.4337652153097	0.000180051173110676	0.0178432108298208	0.851464499087371	7.77153914985937	6.28008955333579	6.64378428936161	6.64207707815502	6.48008288979412	6.57807948890722	6.36754161968743	6.02873545242188	6.83267098354442	6.28485073714608	6.26426327587081	6.15393972130003	5.39596826724189	5.43232697383125	5.75942301451378	6.17880794283309	5.78999653851779	6.03464383477545	5.73918130954961	6.36522774149469	5.92785040203509	6.0315506753732	5.44379848700715
A_25_P00012215	hsa-miR-126	-0.842933887400228	10.7661031283675	-3.7696235028561	0.000957650977927814	0.0422376257885487	-0.695210691699434	11.2946689899013	10.8841493951582	10.7143033144363	11.1851939782561	10.3905793826881	9.98470796611871	10.9561530567546	10.2457162571166	10.5940105854375	9.86378982828949	9.20311438794157	9.0391428706238	10.9099200002695	11.5282872458503	11.6011398352284	11.0968815298496	10.9701176480457	11.2114668544433	11.3240051099788	11.2927443583132	11.6010889818824	10.9592240653027	10.7699663105674
A_25_P00010628	hsa-miR-203	-0.503528351011676	5.97118320331253	-4.36571531453825	0.000213847392928292	0.0192007162225813	0.691943839249117	6.30866039861818	5.82707269303752	5.78562539788726	6.33837313587189	5.14606619120166	5.81617232052108	5.29021166944385	5.91072341889441	5.46448578175942	5.7384765719844	5.61703310982415	5.52148286663952	6.15093012530703	6.22185073885062	6.60349591481403	6.13662591737689	6.13207910779391	6.41719330917858	6.28750048204128	6.23441751489488	6.29903090848731	6.11785613753792	5.97184996422233
A_25_P00012508	hsa-miR-495	0.512341524762181	5.94324931658961	3.87700565963431	0.000732213033287136	0.0380512659249705	-0.447467370592122	7.06040743225562	5.92811938582603	6.21911678076075	6.5396492563939	6.58257459849685	6.23592602308586	6.22509017052801	5.80120587284832	6.54919542093864	5.54784508609829	5.77101873339082	5.79923787621785	5.71748329323372	5.55426781040022	5.65836699819593	5.93077585600085	5.72904411539891	5.5592568312141	5.63620524111272	5.77743412855189	5.71796263525459	5.65379739396806	5.50075334138918
A_25_P00010629	hsa-miR-203	-0.976442073929422	6.78112979673323	-4.85264242653275	6.24758429101718e-05	0.0109409750104608	1.83336939409397	7.57470405549832	6.69792790176864	6.66650960039528	7.07529459152387	5.57092991646933	6.52074990707678	6.00296891863032	6.72463417299633	5.3796378363293	5.93316289388756	5.87250823640087	5.75060110553157	7.24297098057968	7.31153282422003	7.67251782314219	7.22918261210984	6.92405652151701	7.49967276616798	7.31571606610064	7.30826993052152	7.44034276867067	7.40947286190681	6.84262103341976
A_25_P00012396	hsa-miR-338-3p	-1.46224858277902	8.21463297447475	-4.5438771703136	0.000136295445592572	0.0159853300592242	1.10971333721186	8.99436880873752	8.48517564962253	7.86944698518409	7.89848799009093	6.6489973994701	7.01179219383985	8.47753935309659	7.33268310286768	7.43980597926161	7.62756545045458	5.97364533164343	6.42405210478329	8.2681374246465	9.90855580871778	9.47047405823287	9.19789126829154	8.12784324909311	8.54988895886292	9.29684814036507	8.40566059657578	10.0683721856103	9.32698975458745	8.13233661888382
A_25_P00014838	hsa-miR-30b	-1.14377369475701	11.9081210008195	-5.51682716711876	1.1828157660177e-05	0.00413607082740382	3.37496197877711	12.4975565877134	11.7117162603925	11.7973292557304	11.8172177391385	11.4697392147129	10.7425201260237	11.5408514732144	11.8163114474201	11.2902428329271	10.9873040220161	10.3504356954137	10.3119609330482	12.3400133051359	12.3752497840611	13.0600553351806	11.927883250803	12.2854389277716	12.4384537633723	12.6743632566425	12.6585390754443	12.9661382589064	12.4676519270997	12.3598105466814
A_25_P00014838	hsa-miR-30b	-1.18813345417573	11.7528572059741	-6.35527538466332	1.52332793257588e-06	0.00121713901812813	5.26148226698622	12.1179602397053	11.4989080267554	11.599562706358	11.6027988542633	11.0585308655679	10.7874377656873	11.2433609090571	11.6886379790647	11.2558080921675	10.6312148542396	10.3033415367475	10.4278717746328	12.2358244876086	12.2339677094612	13.0158446913845	11.6715162716638	12.0689254611498	12.3640107339497	12.5636729359766	12.583768371284	12.7143388858547	12.3390126430138	12.3093999418121
A_25_P00012834	hsa-miR-652	-0.623550623763941	7.18913520551408	-4.66042639696407	0.00010151253465074	0.0150684256266652	1.3830610000479	7.05643497100309	7.13482551540541	6.97774576538895	6.90548381428839	6.05937258540752	6.89441553745385	6.83305415044221	7.30649772228187	7.00798719144601	7.01103211822458	6.45907359893821	7.04506113341754	7.56392993540402	7.22607438106488	7.38552832023735	7.5843201987722	7.3945910798986	8.09757619137757	7.18135480503885	7.78169057458804	7.24193091665411	8.0462611481463	7.15586807194423
A_25_P00014822	hsa-miR-31	0.83604422797776	6.22643385344008	3.73211243035755	0.00105151754576674	0.0451093969969195	-0.781428925656427	6.91959446203425	5.96154051654479	6.517951932058	7.41250778037856	6.72768097890195	7.36235121364832	5.36246930436213	6.29293503135633	5.81042319915616	6.6699534791721	7.66314757445951	6.81481764282039	5.83458112978292	5.20778199069153	5.46717370390956	5.06943334516011	5.73622883201265	6.06957116666314	6.25408202395618	5.96097696933878	5.96444743200211	5.90603778639585	6.22229113431656
A_25_P00010628	hsa-miR-203	-0.646203121555783	5.96264085129505	-4.73824985400272	8.33916169415133e-05	0.013494663683295	1.56548882735599	6.35385797893718	5.91521339472883	5.49509316210923	5.92665433564811	5.16849909616259	5.580531645615	5.20702926090239	6.03623900504916	5.24929368774637	5.57972072986622	5.6130242039296	5.71788971287358	6.17859105054713	6.03437472133848	6.57262000799814	6.30639340344123	6.18671475435948	6.2437407296316	7.10643420008828	6.27516406550752	6.24770945964872	6.26382826577891	5.88212270787835
A_25_P00010682	hsa-miR-30d	-1.03744391593533	9.34780159201812	-6.56265364356098	9.28269388701772e-07	0.000885368192427586	5.71444208512528	9.55813691424188	8.94518945078389	8.80445802523528	8.89297941520529	8.49751711864821	8.31224518609762	8.7874230983165	9.33959529044661	8.60604407755872	8.91510143163673	9.10780265873814	8.45310048498406	10.0300502557607	9.99914896506549	10.5340236341529	9.09919774005802	9.47289532153237	9.89718995897042	9.42250823885402	10.34776757267	10.0500857698197	9.71440106641732	10.2125749412228
A_25_P00010125	hsa-miR-377	1.05998405157431	6.57061160825219	4.04317972971878	0.000482470119175116	0.03038373400756	-0.0618087075293179	8.66929276360357	6.87975340279151	7.50815407253205	7.26853112860101	7.81353349313012	6.67730614383037	7.72616428223622	6.15864986596978	7.58792827962921	6.66098317202014	5.87271753217037	6.10771189328625	5.43824765696154	6.09256791682773	5.61695130168851	7.03929938233465	6.09177426150353	5.7427823870212	6.08877186500291	5.9721875596751	6.00273569906721	5.97154623549357	6.13647669442386
A_25_P00012317	hsa-miR-376c	1.06466829681508	6.89179306172407	4.02598516458209	0.000503794079822574	0.0308586286517735	-0.101822722416304	8.87607484080978	7.20916365758983	7.93377916858638	7.4684538382541	8.083823572675	7.15275513402356	7.73113380902723	6.52570325297549	8.09488248873804	7.31988672141015	6.23388822958569	6.18224225221321	5.38116025559243	6.27226923558848	6.29892823457598	7.17977476804007	6.6657267443138	6.27497539344451	6.36625821762513	6.28556790397334	6.64258323533405	6.53021877077855	5.80199069449885
A_25_P00010699	hsa-miR-199b-5p	0.92855537697765	7.03113113653286	3.71468443647988	0.0010981523419105	0.0463326057392205	-0.821424612406911	8.13085883865465	8.06364652012071	8.02863391691361	8.20733123379375	7.77098002202157	7.03706070324879	8.52274765069473	6.78952842970042	7.48108300908494	7.02691702862398	6.60501583263193	6.03887087729875	5.84884469153582	6.79641580557724	6.45441584186609	7.28013591912241	6.8437361727294	5.84057186805253	6.64689740491583	6.71309019191584	6.75667960524952	6.64432454156427	6.18823003493903
A_25_P00010628	hsa-miR-203	-0.546715155201523	5.92809518177432	-4.1734422056967	0.000347503632203261	0.0259794528309152	0.241982952156636	6.66934385949423	5.90636888612072	5.80546030767387	6.03061776596004	5.35330306318919	5.41199559132743	5.44348392220054	5.88592899901977	5.2774366510575	5.33730224681264	5.37786378191994	5.50036752014202	6.29579141716333	6.23956232730155	6.53240601615803	6.37599326703905	5.86870925829886	6.21813810381848	6.24808855409628	6.07957849502875	6.30136373124371	6.28431869933622	5.9027667164072
A_25_P00014829	hsa-miR-199b-3p	0.774472183915373	11.5430368751358	4.33131985764576	0.000233267017794248	0.0205347945603674	0.611355060287855	12.1372755872798	12.2389421653205	12.2372669367817	12.3606297171715	12.4672658569405	12.0228016206459	12.4237927655196	11.3535167346525	12.2486485900302	11.5828195285112	10.8143783076426	11.0739015727347	10.609903110384	11.3609442238275	11.1658550991416	11.4395330574886	11.1324784029262	10.9509555234672	11.4665973436166	11.0635560311835	11.4341196223	11.0726165939785	10.8320497365784
A_25_P00010390	hsa-miR-30b	-0.759425440927631	7.25313027804782	-4.39499262807594	0.000198593564751969	0.0185315338086801	0.76056367331366	7.98334310079752	7.22121922305677	7.0563038683864	7.36234284096225	6.85281868335834	6.66537961908737	6.99363973656192	7.05749784089599	6.78880141308174	6.2750896044195	6.13830877302755	6.28437697196256	7.30092036783921	7.7422743508469	8.27426218907268	7.41034742936211	7.41708641656579	7.70940084903846	7.73071131929824	7.84522617674016	7.8161164002746	7.76402821892114	7.13250100154267
A_25_P00010382	hsa-miR-127-3p	0.941640530051709	6.79206433456344	6.54433778541615	9.69583439767381e-07	0.000885368192427586	5.67467678249418	7.65327484128104	6.68399514323279	7.06166367431825	7.08877557997936	7.23709479841459	7.73851678719194	7.0545454851169	6.87967539180732	7.78052343134325	7.27382314237891	7.51760703685473	6.93947452748679	5.9663190605596	5.7533351401025	6.08588101610733	6.61550250288989	6.57012528513827	6.66380382336409	5.77897179394072	6.461679120601	6.29209132502767	6.79353818608288	6.32726260173926
A_25_P00014829	hsa-miR-199b-3p	0.849646044890179	11.5515365806024	4.91199551605318	5.3791478634403e-05	0.00968549666003109	1.9721861510136	12.1378787131067	12.3488743010705	12.3274466209024	12.3566887191455	12.4502780270852	12.0238755721653	12.4522563838012	11.4149187297764	12.2881589019202	11.5789415636653	10.9955914526874	11.1197594569248	10.6245921653556	11.3818343407081	10.9730942561625	11.4439426050408	11.1752192641363	10.9094250592922	11.4016675098839	11.0251037285787	11.4519004897369	11.0350619964219	10.7688314962877
A_25_P00012396	hsa-miR-338-3p	-1.51412574816678	8.14692997931446	-4.44153968459423	0.000176546640262107	0.0177714350323683	0.869694384330296	8.93736231585061	8.40400549488741	7.83005844466319	7.8588691014228	6.61702031002569	6.92005430547584	8.4209018326033	7.25573010472019	7.45600086433154	7.41393208019435	5.64199061024984	6.31746912395683	8.15883073561419	9.88172350725854	9.42355448427582	9.12887020923775	8.14630008542249	8.43527853266385	9.42505634881414	8.34547063734846	10.1404251014948	9.26591360695454	7.95457168676635
A_25_P00012215	hsa-miR-126	-0.884753630090808	10.7894872453042	-3.88790284042584	0.000712498200360334	0.0376387479066385	-0.422255708334494	11.1261672257997	10.9332155220932	10.7355534113657	11.1803011091422	10.4045925811229	10.1483075238858	11.0215313564721	10.1726017329691	10.6185056505154	9.7165259911986	9.28506344329794	9.05376491004944	10.9874663224766	11.8099052494808	11.7481731934124	10.9285151272901	11.1383145102734	11.2234292796109	11.2407848077975	11.1590018754218	11.787252357703	10.9421077331519	10.7971257274664
A_25_P00012396	hsa-miR-338-3p	-1.49162261038558	8.18329622668564	-4.40884308673604	0.000191760554628267	0.0181590142990205	0.793032469344556	8.98248168798789	8.49408288582224	7.8847942624729	7.87045145520084	6.57692898530224	6.96647615678665	8.46622450408574	7.27853315852259	7.46963736980938	7.47147549358046	6.10181007833034	6.07604196185267	8.20599115451824	9.92348414883719	9.4580389006742	9.20098871219015	7.97358246768521	8.49375204620154	9.35873546074564	8.44435429483683	10.1884147214842	9.29241444355766	8.037118863285
A_25_P00014342	hsa-miR-654-3p	0.53644858200957	6.019768055456	4.089198041245	0.000429701160487822	0.0290969664431575	0.0453877094233643	7.41128946941321	5.94921254929131	6.17710255331906	6.26026445754028	6.25129041923735	5.86800824021414	6.12309226887791	5.86242488011639	6.48865422267833	6.36682803486601	6.37470505041327	6.18309290321185	5.64115348334557	5.55825410993096	5.51887544513724	5.70479806970058	5.71888553487983	5.68265387267081	5.6596137081371	6.1218329604518	5.62261066323154	5.81026634694481	6.09975603187863
A_25_P00014829	hsa-miR-199b-3p	0.792802155932765	11.517751726742	4.61865065620373	0.000112818193753141	0.0150684256266652	1.28509467482922	12.0200659510473	12.1877166815435	12.1778064335831	12.3146601058114	12.4769725040544	12.0124580794355	12.3739794613702	11.3607985673979	12.3130907570704	11.5264544994311	10.9129979913298	11.0860146707042	10.5863731666726	11.2480652502658	11.1891533337969	11.3582418118908	11.1545987852666	10.8551532944757	11.4482374407644	11.0882004489868	11.4099808229582	11.0256526026918	10.7816170545171
A_25_P00014838	hsa-miR-30b	-1.14721967756122	11.8220901940726	-5.48906562841578	1.2672897121642e-05	0.00415411068725825	3.3111915569635	12.3188891675518	11.8207062601593	11.6402156939394	11.7566323350389	11.3292566312162	10.6959800467942	11.3276296622993	11.7566931259041	11.303460028376	10.6110312683118	10.3441014633333	10.3764432790735	12.1065665417357	12.0231259485606	13.061089927786	11.9357466841121	12.218937769488	12.3274178750459	12.6571363999378	12.4748884754935	13.0327881514615	12.4493505607639	12.3399871672864
A_25_P00010629	hsa-miR-203	-0.984112879469356	6.79754069324581	-5.09222773563349	3.41766359021683e-05	0.00856694339947685	2.39272612077018	7.56983786011565	6.71819071788865	6.45982868728742	6.97604558620637	5.62314088946329	6.54878219013379	6.03930435133053	6.82687012605763	5.49137565789003	5.91373025332067	6.00368081633676	5.75174900509483	7.13641489036061	7.29618257512236	7.76986688863866	7.41630441079936	7.16665418561182	7.50963325214071	7.38859301113766	7.19490904032899	7.47342517685736	7.30210026187942	6.76681611065108
A_25_P00014822	hsa-miR-31	0.92194659799013	6.25335592967917	3.92301146744819	0.000652478105360952	0.0358601674532779	-0.340947733860979	7.13814597795159	5.91142715496922	6.58878743554892	7.51248731787378	6.82658243337485	7.28317862557296	5.54559304876292	6.26690892582981	5.86616929927	6.8137195604928	7.69405015728911	6.88439299898349	5.77457704083098	5.12327160748432	5.34246864315525	4.84366591746972	5.68075844934234	6.18899346091727	6.11938802891955	6.16956517152535	6.02790384095214	5.90639774704374	6.3187535390607
A_25_P00010682	hsa-miR-30d	-1.00043689293194	9.29012632850896	-6.32622990275402	1.63341179707736e-06	0.00122832567140217	5.19757135820677	9.49832662879717	8.84161656391649	8.80149430768254	8.78669927990642	8.47591449773461	8.28663643991686	8.76664321947706	9.4078126727768	8.599888963159	8.93285521173074	8.87883443472736	8.46315590197744	9.9849821866834	9.90643156117866	10.4420212624236	9.02167274660328	9.42731364954433	9.8942682517663	9.39835488790714	10.5053763404873	9.89086090506492	9.68006527361521	9.78168036862931
A_25_P00010628	hsa-miR-203	-0.591261854002353	5.90134541420705	-4.65685048696736	0.00010243413964119	0.0150684256266652	1.37467614242983	6.47702244044165	5.89007120117795	5.53745984337774	5.97359051959118	5.10797515619355	5.67741376322988	5.29517591483258	5.88783972330635	5.59029147084917	5.0220802108468	5.47735502260077	5.48654080280609	6.1699780939648	6.16707492672085	6.51174909625091	6.3890231222768	6.20753444349621	6.10695776723196	6.27598642302492	6.07513899520096	6.16385411589832	6.37696300377139	5.8638684696713
A_25_P00012396	hsa-miR-338-3p	-1.47128312961867	8.24904613630724	-4.37529214112746	0.000208733292874957	0.019197456231032	0.714387774813684	9.1452025564063	8.57729317105608	7.84314754033671	7.97584470260043	6.72963934408419	6.77237719081113	8.62470804750135	7.3378625553472	7.41767500692045	7.54816370087993	6.15961713861629	6.41313689375014	8.36245358886057	10.0595984685918	9.52391269139248	9.22591789714364	8.19445729692836	8.5910419725943	9.44569303354348	8.33744926150728	10.1477820830007	9.28236317963145	8.01272381356227
A_25_P00014828	hsa-miR-199b-3p	0.86288774950183	10.4889617971118	4.02957858643059	0.000499261844079137	0.0308447379621878	-0.0934622156189002	11.2015496223403	11.3748573927963	11.0819398223752	11.5141915250314	11.5211448455622	10.9227408608299	11.5220304305098	10.2504309991589	11.2238582396187	10.5541813222143	9.92415521769748	9.72868663217441	9.62167024015821	10.486824996948	9.98108600534947	10.5205570966353	10.2785217998077	9.64745837908425	10.3227117692532	9.94430066813803	10.5197684463014	9.69737070507382	9.40608431651376
A_25_P00010980	hsa-miR-125b	0.566442398801405	8.41222484262753	4.08666699823389	0.000432448656461195	0.0290969664431575	0.0394880074429791	8.61399542667885	8.36396169873183	8.51351081635922	8.58975828860211	8.64886989284355	8.35871512637578	8.45806562779097	8.62182370503322	8.75639017418786	8.5559259192232	9.71289879232948	9.00366945388672	8.1253067309027	7.71738634204726	8.07391636474999	7.89900791079496	8.48133317717336	7.86769658862046	7.93577968115965	8.73469205279362	7.82306877001717	8.44892155674141	8.17647728338983
A_25_P00010682	hsa-miR-30d	-0.939071927653144	9.4003760184927	-5.90474264489356	4.5428357083233e-06	0.00207412898911446	4.25793128245377	9.61173872088746	9.075076148138	8.82187052643769	8.97715773880322	8.60126766897833	8.59744205451656	8.9854866430056	9.56043500158602	8.54547786951064	9.09040274931715	9.05040604131205	8.49829477897559	10.0800993292973	9.99984688775231	10.5292951417729	9.15579731900415	9.5838212717784	9.8809471330569	9.50159601315157	10.5974719690979	10.0527377377092	9.78114451514533	9.63083516609787
