ProbeName	GeneName	logFC	AveExpr	t	P.Value	adj.P.Val	B	GSM534516	GSM534517	GSM534518	GSM534519	GSM534520	GSM534521	GSM534522	GSM534523	GSM534525	GSM534526	GSM534528	GSM534529	GSM534531	GSM534539	GSM534540
A_25_P00012860	hsa-miR-671-5p	3.27922354423231	10.7816835953162	6.11554961433752	1.11428898573071e-05	0.0020645029555915	3.56949833428349	9.89503561471783	10.1577060242819	7.70558522525897	8.22535974442628	10.3316552694913	6.56955493448489	12.5438795263525	12.0381629019941	11.9136756615679	13.165627428671	11.7879006231275	12.1812975709447	11.5200000414164	12.9982063049328	10.6916070580757
A_25_P00010288	hsa-miR-181c	-1.46337090695848	8.22398439149126	-3.97574041883218	0.000967525892342346	0.047941282975599	-0.7072653014565	8.30853712961083	8.1153196035711	9.02919531555737	9.67419318290794	8.54192671867754	10.9428696636733	7.74038094223914	7.49200620878258	7.06641072422026	7.46894739421719	7.48919558218944	7.19475619843604	8.38361736253833	7.70139243256265	8.21101741318514
A_25_P00012012	hsa-miR-29a	-1.79410758378692	9.63091795914441	-4.52113568108426	0.00029774103934261	0.0211462302608663	0.422256087450492	10.0380465468536	8.96393602740723	11.3918204405028	11.2425954002837	10.690445935857	11.917450705595	9.06108860543421	8.67802401165589	8.88295832414601	8.86698634470316	9.34199950393853	9.33395655069849	7.71985335088361	8.54094062746238	9.79366701174453
A_25_P00012193	hsa-miR-145	-2.30115332411978	10.5405542393991	-4.06027892054911	0.000805211517572605	0.0425364629778851	-0.531572648511847	12.8909191839526	11.7310390516887	12.207243930518	12.0001580316674	10.0671455247588	12.6309716806405	7.61765723253424	8.69390182817068	11.0347455837452	10.436457669294	10.6918066441665	8.09665529873289	8.82235969352345	10.6993934566021	10.4878587809919
A_25_P00012459	hsa-miR-483-5p	2.12354565220155	11.515714624953	4.55818693497372	0.000275021758803854	0.0202061963479797	0.49844577107393	11.4406051126791	10.8196820904811	9.21028241572074	9.5923975858344	11.3040252781335	9.08253091894344	13.975725127321	11.6691154695373	11.6567217319668	12.5049363707872	11.0649663661544	13.378557799301	12.0816197290506	12.454804072408	12.4997493059764
A_25_P00010548	hsa-miR-141	-2.28116626142305	9.92160050306392	-4.43787192280142	0.000356017327526466	0.0244694920166577	0.250703548692669	11.7446942770839	10.1978814196932	10.845213679714	11.4624274247849	11.2365196524977	12.2550651057328	6.20888543901634	9.75028448055562	9.13686242254638	9.25395362598283	9.81460016634598	9.02082763811087	7.87550436002996	9.79985802205126	10.221429831813
A_25_P00010547	hsa-miR-141	-2.85988162161276	10.3325760794778	-7.2304741672537	1.35857934006998e-06	0.000598899251153608	5.56007912078501	12.7609223677863	11.122969132006	11.3990828986188	12.2655237561229	11.8746054933135	12.867926666825	7.80782387960698	9.14882239014018	8.871137020303	9.16937412121912	9.84628845500496	9.17880226443716	8.18979672421936	10.5790013543028	9.90656466826038
A_25_P00012881	hsa-miR-891a	1.90991053047384	6.65963809022111	4.53510671492892	0.000288958098706989	0.0207530355835401	0.45099643975126	5.75477846706393	4.1743388562974	5.35644744026591	6.83218399144859	4.14743192145103	6.81696995509395	7.94738013612773	8.40279982306031	6.87326851583014	7.50103249986015	6.810950694232	6.85503116965949	7.9070432018331	7.24455137787597	7.27036330321694
A_25_P00013594	hsa-miR-193b*	1.80842311394018	6.66217931308062	6.10032773682936	1.14810403065053e-05	0.00206723407434316	3.54101932899249	6.52527003638759	4.42629213281388	6.13975346914121	5.45704910098268	5.57904520820741	5.33534272076631	7.43219759413151	7.62012139323173	7.26685511711337	8.21363491391393	6.88820431852645	7.63571660233238	7.58347450955493	7.05676699599586	6.7729655831101
A_25_P00014935	hsa-miR-1228	2.10004351715875	9.26234050158542	4.07918407904837	0.000772840891673069	0.0415125964670106	-0.492295613016957	8.88644528128364	9.37785175660876	7.77475034345041	7.86732164621787	7.89757213564141	6.20994518453892	12.1318091185599	10.5513530492422	8.57936626411713	10.101271712321	9.40708052605028	10.7618630238381	10.2005794333381	10.3204148273911	8.86748322118248
A_25_P00013090	hsa-miR-940	2.50712777149149	9.73990573419997	5.44533792620551	4.27633384989417e-05	0.00541273781554921	2.28440961542662	9.06890087806499	8.73391162966468	8.59722024587759	8.56416969708029	7.41271814892359	7.03685382821933	11.8766513311032	11.325372175636	10.6100933106566	11.3476589176378	10.3175321625245	10.6955767341069	12.0238473408432	9.57641178509146	8.91166782756948
A_25_P00013828	hsv1-miR-LAT	2.71948316126095	10.7136850861565	4.91323098543671	0.0001293185786587	0.0124301406734798	1.2229126150839	10.0706610712671	8.96361109194628	8.70626503612804	9.8756543577468	8.56132525067087	8.31445432864054	14.1200273765365	11.3287814142963	10.5027127223674	10.6560593298665	11.2425807204579	13.7648889000657	12.6204434724315	10.6199846884035	11.3578265315228
A_25_P00010680	hsa-miR-30a	-3.09769273841464	10.8606282338241	-4.78079121101602	0.000171125434529366	0.0145844503668228	0.953964663568777	13.6248005675186	13.291494168554	11.8832757380399	11.9651688770165	12.1887346053142	13.3619893047943	6.30011914480382	10.6985466429954	8.73981831427139	10.7219576660249	10.8073637281506	9.57274953499842	8.08195007624001	11.3921325425268	10.2793225961132
A_25_P00014820	hsa-miR-23a	-1.52788818160314	9.87778448904208	-4.21546598501376	0.00057521602731087	0.0345237638175689	-0.209407783777441	10.5057937661386	9.95797767233225	11.5484336905258	10.9571018280999	9.65029997064893	12.1474974602783	8.53089148127349	9.50767183589248	8.83382474251244	9.56238055814948	9.53998141361737	8.790117955962	9.04445881967846	9.25783093450625	10.3325052060154
A_25_P00010680	hsa-miR-30a	-3.03757549949359	11.0109022700504	-4.40119198017534	0.000385247151505969	0.0259210504465911	0.174994298090933	13.7389566778875	13.2402554592769	12.0423143191089	11.9314908457516	12.3526377017818	13.6950304146728	6.34224224082382	9.4479767655577	9.36314763624341	11.2195463368068	10.380254033805	10.0387185075311	8.07415863919018	11.9836620320746	11.3131424402443
A_25_P00012505	hsa-miR-494	-2.94133073385445	10.8745981911263	-5.05919161485701	9.51652249078459e-05	0.0101382686268492	1.51728413862257	12.5031432119855	13.601170798333	12.288801409536	10.6416753298038	14.1864027450176	12.6151862939577	7.25916181497647	9.57155546013425	9.77900922643165	10.4241697516356	10.836850917458	8.18804391832046	10.5789175709891	10.831083969123	9.81380044919194
A_25_P00010474	hsa-miR-100	-1.56884303336342	8.82352807269914	-3.97244143130027	0.000974488707808335	0.0480998596163002	-0.714122617133686	8.65070664006356	8.46926608278038	9.99067198084333	9.84558388352298	10.5268236451686	11.1059511239243	6.73756893668096	8.26140354638478	8.33206472618572	8.49821786447845	8.23003651596269	9.00652792805148	7.96481062903597	8.25207374987255	8.48121383753134
A_25_P00010072	hsa-let-7c	-2.26128921262426	9.64752053322085	-4.16319649881583	0.00064413786826645	0.0370930563419743	-0.317845087012802	10.2079944582464	9.25586803843654	12.6005242148612	12.4808352360162	9.5761250949667	11.9044173222454	8.66899775236594	8.52773869981453	9.73518353209176	8.41488244198254	9.3001886075955	8.23580877312079	7.3459461149663	10.1089983445897	8.34929936701327
A_25_P00014970	hsa-miR-513b	-1.73786221935014	8.54569028052973	-3.94565613943824	0.00103292002495054	0.0494563655392049	-0.769799945523122	8.54775569969352	10.2547107204665	8.32188454508701	8.65739768894312	11.1360341380316	10.6126628806171	8.6389353118903	7.92129052408479	6.9852582769503	7.65246152740792	8.04497461291131	6.70594080568077	8.09890807713317	8.47355124961162	8.13358814943687
A_25_P00012963	hsa-miR-876-5p	1.88708978932037	7.07396948993845	4.11279930700193	0.000718488699450042	0.0390978777554709	-0.422474096416934	7.01327120908444	5.07471098235898	6.81011333410177	7.13545588055626	6.00343283040035	3.61330946157553	8.22334544812047	7.64588159806985	8.2696658446599	7.87891529960988	7.18505501850587	7.87571030924852	8.75287388197582	7.13929548181291	7.48850576899617
A_25_P00011325	hsa-miR-558	1.4240469120548	7.03441019878664	4.07284285571644	0.000783549830676325	0.0419117198132474	-0.505469337710724	7.10339621979268	5.19192394008332	5.57282089560391	5.00542540644061	7.10130078577128	7.10502506163077	7.5592313727441	7.52927782104808	7.12647967689464	8.3457432291411	7.47375812047972	7.79113401006861	7.54278000959014	7.22980363326554	7.83805279924513
A_25_P00010070	hsa-let-7b	-2.73451841952576	10.3268187846062	-4.82539918156049	0.000155688676231253	0.0139183499086737	1.04473645519193	11.6202334977005	10.4354001919878	13.0689252417835	13.0420056638913	10.7751453363611	12.8634690862055	8.21671886372617	9.89835640561395	9.21146241077025	10.2894113956017	10.443605168851	9.08122475411575	6.58679218834204	9.75453050852402	9.61500105561786
A_25_P00013766	ebv-miR-BART16	-1.08433761407363	8.21238312788739	-4.04039307972279	0.000840737749115487	0.0438693525905812	-0.572893284040141	8.24146629652299	8.32342985384308	8.85976153794308	8.79160240717808	9.67115011652378	9.2905039659784	8.23569080391464	7.19568610805491	7.30463393986654	7.61495571194473	8.26893879360488	7.18837036493927	8.27967353370735	7.92786021613784	7.99202326815132
A_25_P00013451	hsa-miR-150*	3.8535951675929	10.9868369110469	7.56590077249206	7.45507121964539e-07	0.00049677707738753	6.12155788946242	9.32294606428419	9.30286460203085	7.91459140713009	8.71839708883706	9.32607862613339	7.46320107453113	13.8989039559329	12.7625542979358	12.1735854904567	12.9026002807979	11.4115373818602	14.7591911682097	12.1844548923668	11.1492321387373	11.5124151964589
A_25_P00012505	hsa-miR-494	-2.61027655112936	10.9413621225738	-4.55822058941871	0.000275001944836964	0.0202061963479797	0.498514931736629	12.5908348375623	13.4131549557945	12.3621606440215	10.5322722854564	13.7248840119903	12.4218615846835	7.39256680999381	8.80528029668157	11.2438960229629	9.12233269805437	11.0961686708418	9.85934682825608	10.1049581664616	10.6680965674	10.7826174584466
A_25_P00010248	hsa-miR-630	3.07166476881197	11.3559447776077	5.7076256937267	2.50909453254495e-05	0.0037736781769476	2.79474606994111	10.785183030096	10.5141726687836	8.68872488283283	9.10865262143517	10.7087383383183	7.27220395645725	13.6395062759322	13.3967549733278	11.9771890121213	12.7425861465333	12.9791898277269	12.3049279034209	13.605459401162	11.2618131750372	11.354069450931
A_25_P00013453	hsa-miR-150*	3.35892855884124	10.7432109828118	5.75096132129052	2.29943484376122e-05	0.0035556251682899	2.87816986282357	9.42246189542794	9.51801060900054	7.7306684057632	8.79368574066633	9.6047928952593	7.29750353892494	13.7596660696403	12.3246080770731	12.0681182300869	12.2060602337804	9.90850434744175	14.3375769660511	12.0889716200868	11.129403997126	10.9581321158482
A_25_P00013452	hsa-miR-150*	3.66106488365125	10.9308573548509	7.06142884136306	1.84897569003207e-06	0.000762493716818388	5.2705419699997	9.36512387275473	9.32110871307735	7.91078873554803	8.61027109756794	9.64566419073808	7.55235393827454	13.6811431922091	12.4409296985624	10.9017574028993	12.7966968457321	13.1333012707089	14.3033642474582	12.0276062479278	10.8735964421348	11.3991544271696
A_25_P00010680	hsa-miR-30a	-3.31623030562959	10.7280840724287	-6.18810441958951	9.66712996741026e-06	0.001926226030552	3.70477325651936	13.6343142812297	13.3265576471189	11.7163426549178	12.1078383256712	12.3369456952787	13.1849349306224	6.75173193950705	10.1591581065984	9.34992204899504	9.57280966083906	10.6028027369975	9.24149428157112	7.97991152893881	10.2699592700271	10.6865379781179
A_25_P00013090	hsa-miR-940	3.12595853015454	10.2249794822369	9.62692896831338	2.55672693465873e-08	0.000114092561497879	9.20605253976193	9.24955896562994	8.40754704152799	8.20013048613442	8.22869951330558	7.58796786547539	8.42252231279145	11.2684978546223	10.0453326603014	12.2269328089064	11.6455275137655	12.4608223120699	11.0954814444507	11.6723134285169	11.3696356007528	11.4937224253022
A_25_P00013829	hsv1-miR-LAT	3.81883617938218	11.3827284794974	9.5964992862396	2.67739114904283e-08	0.000114092561497879	9.16483813603304	9.95577438645944	8.65661116015657	8.54963612453672	9.98310203159799	8.14314125215026	9.26029567630779	14.0062497971925	12.5241214877296	12.8919458486713	12.3605962881791	12.8307266566607	14.5850305313579	12.5420629977068	12.0652052138269	12.386427739928
A_25_P00010248	hsa-miR-630	3.51086524460217	11.6393614418182	6.70939074348754	3.55697693837347e-06	0.00108195703748113	4.65342171115764	10.8272628031882	10.4248650300639	8.77541664207885	9.00499414711878	10.3217573476903	7.84275780020146	13.9562158686689	13.3058232861186	12.1670304020915	13.8628016033775	14.2182948033684	11.3714464486816	13.7054103364358	11.6716332162419	13.1347118919476
A_25_P00014938	hsa-miR-1228	1.93289313053069	8.91171455413649	4.63215129723402	0.000234798982381172	0.0183028670168348	0.650242030347768	8.65038575949116	9.02904500762132	7.25173757632459	7.55804928696211	7.82136715832257	6.20128726618669	11.1745218220664	9.14335930713835	9.97386812374126	9.82375792693999	8.43044436403136	9.79722298677861	9.92262959487213	9.39192779185736	9.50611433971348
A_25_P00014865	hsa-miR-494	-3.06306993628788	10.5098211930903	-4.6274118712994	0.000237186803831627	0.0183769460617183	0.640527827172403	12.1809753569825	13.7353065049102	11.5698787149285	10.4587157513041	14.3320588255739	11.8090437754788	5.7834034302654	9.52930616820529	8.84523154813308	9.42245247101048	9.50674208940447	10.0453193672927	9.97650825517475	10.2311236811035	10.2212519565863
A_25_P00012860	hsa-miR-671-5p	3.59275311619278	10.9103911194867	7.42297726601477	9.60960513198324e-07	0.000499833515150945	5.88442859604898	9.61546513969708	9.92633547653795	7.96254473529158	7.96722501627012	10.229216521686	6.82764860914322	12.0812913983256	12.379995738155	11.9572238152234	13.5599729063492	11.7384314454255	12.2993851490903	11.3348377085666	13.2664713600957	12.5098217724427
A_25_P00010285	hsa-miR-181a	-1.9016087073396	9.71833801607502	-5.54048091980601	3.52085247045843e-05	0.00464026577137531	2.47058603116177	11.6964244540744	10.6009317156268	10.8234274856409	10.997596804481	11.0948563936175	9.94258258943205	9.16392787911819	9.20084956805124	7.83795701662542	10.0452280175228	9.7776052194257	8.21246925640525	8.20978385929406	9.11971016912891	9.05171981268104
A_25_P00012459	hsa-miR-483-5p	2.0552512781935	11.5089374769823	4.61324392600671	0.000244473447461599	0.0188274009177655	0.611477984766953	11.5243041579289	10.6469596925422	9.27397776769333	9.56282935993129	11.3031736343605	9.34347564794126	13.9757601643968	12.3950630634909	11.4311206938929	11.2541550567684	12.3933772594748	13.3078606203251	11.9906898715332	11.9895596525977	12.2417555118579
A_25_P00010976	hsa-miR-21	-1.81878642561471	10.0480507592392	-4.47148050855574	0.000331214032125553	0.023265055970841	0.320002438429539	10.0936421504924	9.8019691755861	11.4620191347623	11.5337550457933	11.4240589462951	12.5204912347191	8.83103547751088	8.85757160528642	9.95703192657723	10.1576595993121	10.4211786255517	8.38329219782132	8.96927782900885	9.24899022659435	9.0587882132774
A_25_P00013829	hsv1-miR-LAT	3.6699508239996	11.2722247146377	7.66487074023535	6.26319862406306e-07	0.00049677707738753	6.28393098540436	10.0276844693863	8.40574132321407	8.79362911333695	9.96681534732589	8.1046906270095	9.12296444115492	14.0233743924202	12.7245856348398	12.9173325950419	11.7670730414962	11.8469398912921	14.8837198706212	12.8161657272785	12.0551757641225	11.6274784810255
A_25_P00010502	hsa-miR-500*	-1.50328549666737	8.23039944707938	-4.33169102715448	0.000447485479480756	0.0282873571474414	0.031336985087318	8.4022509670102	8.58130070386243	9.73825054795126	9.30876684110392	8.84902500434452	9.91463040620648	7.96550663371539	6.50070429891391	7.21825611945124	7.65864653117604	8.21515398178959	8.95837978669457	6.85230264393673	7.71258513926979	7.58023210076468
A_25_P00011703	hcmv-miR-US4	3.08837111205877	9.34464471843778	3.96582109015795	0.000988614000186806	0.0482383258717104	-0.727883859747664	8.81513395431371	8.79004733834894	6.59981213371374	7.77284833544471	8.59330952866451	4.37858101672948	14.1823015315477	10.2492346956934	9.04553335383876	9.26864058184851	10.0078929197075	10.8459520699239	12.0060769498021	9.56194685558937	10.0523595114005
A_25_P00012300	hsa-miR-30e	-1.25054026440174	9.60443469959719	-4.00417491061011	0.000909549820022558	0.0463311118206303	-0.648163500250697	10.3709864003119	10.90927497588	9.9928900707576	9.7997742509386	11.4915154824099	9.56411196913135	9.60981925249168	9.93386910009572	8.64748394897243	8.82282995699196	9.29543646678337	8.54186107246217	8.61144660290407	8.87038618041845	9.60483476340863
A_25_P00013831	hsv1-miR-LAT	3.45946013715059	10.6015794774634	5.26464862020452	6.20448277707423e-05	0.00734426924278861	1.92767009515716	9.74963625486175	8.58566747960425	7.96878082170309	9.44171440742254	7.98619381057684	7.42342759687008	14.5876890432967	11.6448546504964	11.5266696178848	10.6270989679015	11.6561160404843	14.1818572348447	13.092422738235	9.90944708876945	10.6421164090003
A_25_P00010682	hsa-miR-30d	-2.68253453002975	11.2298479700525	-4.25993992600749	0.000522470830859675	0.031818039728081	-0.117219007825538	13.905862588548	13.6878975442398	11.7202636059544	10.9698876975744	12.931043475474	13.8212572166316	7.95328127028514	11.5435223820899	10.6926621041054	10.5312614912378	11.2874347188276	9.06111162853396	8.13332770544783	10.9469074143321	11.2619987075058
A_25_P00012012	hsa-miR-29a	-2.13250839360211	9.48576669417869	-4.69928306753388	0.000203489990592532	0.0163611071681442	0.787646031122747	9.80761772402027	8.98385981841983	11.4843263696547	11.1102481408819	11.1202081089227	12.0853702201403	7.47973716262635	9.54581963748515	9.5747676248842	8.58014574871498	8.94941896697997	7.87137962758897	7.74556857865089	8.72855867278379	9.21947401092636
A_25_P00010547	hsa-miR-141	-2.93648198822975	10.3562132759976	-6.15339731285475	1.03460397571664e-05	0.00197408615306889	3.64016062333432	12.8005816421461	11.0473121138723	11.5658020577196	12.3833535418914	12.0309949238595	12.8805705341239	8.02453199950487	8.22093146258457	9.50840003218862	10.0156068785991	10.2035135785613	7.71996645535589	8.17832832507116	10.1548647796025	10.6084408148835
A_25_P00012459	hsa-miR-483-5p	1.95813395618966	11.438061483749	4.13185716294426	0.000689404444932201	0.0383678334393704	-0.382900584784585	11.4884701377921	10.7651266387491	9.28742359962584	9.51677414671703	11.3310980730054	9.19019406432195	13.9906205595268	12.1681290116484	11.3709406272579	11.4627391044125	11.9816571203735	13.5303276555043	11.8819967451385	12.2472120724328	11.3582126997295
A_25_P00010843	hsa-miR-23a	-2.00906822088751	9.53617566025667	-5.13516453352605	8.11981692995118e-05	0.00910559119583297	1.66959752645484	10.1591955633413	10.142234126064	11.6418416706106	10.6595525377642	9.82621103815075	12.0206646208043	8.60635038819535	8.90868388043948	8.26122252611464	8.90326482885755	9.82767360087233	8.74771206325488	7.1626481688506	9.16113226956207	9.01424762096814
A_25_P00012192	hsa-miR-145	-1.86658100491037	9.73152049680377	-5.26808966613226	6.16044182252202e-05	0.00734426924278861	1.93450137532826	11.7232628238786	11.093225782874	11.7123625399051	11.2827437416219	9.40053829093076	9.89668141928961	8.54682109565851	8.19616921912827	8.85928697477571	9.0404861492577	8.72304711998255	9.20344725589188	9.07299671875193	9.70444415052051	9.51729416958959
A_25_P00013090	hsa-miR-940	2.60335930645482	9.87955023047875	5.62260186605361	2.97967960458024e-05	0.00418595868845647	2.63032182779058	9.02962005707086	8.79882205168957	8.98030914340623	8.52256136837981	7.37398282572616	7.19991243336255	11.818758299503	11.4717588058504	11.8558649116855	9.20911582130272	11.2972683601399	10.8597843363438	11.985973682085	9.48828807108879	10.3012332895471
A_25_P00013755	ebv-miR-BART12	-1.47756945127523	8.58676740475183	-4.85495596294635	0.000146250851263589	0.0135483397286502	1.1047786332889	8.72689149948508	9.39626080885652	9.27357390971798	9.58996210458444	10.1219277250585	9.73123840539925	8.11426532813961	8.5144801365152	8.28944613104664	8.57431042174824	7.9969307062983	8.05274775943152	6.36500384821458	7.92279728883172	8.13167499794981
A_25_P00010070	hsa-let-7b	-3.02932035774929	10.1780162919853	-5.70072384366672	2.54426376137284e-05	0.00378207766574306	2.7814356720092	11.6848852526645	10.4246696458955	13.163103851086	13.1226452164676	10.8616222788256	12.7167247948704	7.27888367933256	9.33989102869725	9.32632021909035	9.54393131401596	9.54306022293759	7.10409969752669	8.82398453133568	9.49840202911178	10.2380206179228
A_25_P00010682	hsa-miR-30d	-3.07504717163406	11.0195226067748	-5.49090063809074	3.89566962178051e-05	0.00503052933786284	2.37371399233083	13.893388982552	13.8729749809345	11.7347793393223	11.2003982599608	13.0624995745124	13.4232643212496	7.33893456687583	11.3246351266989	10.3454645271488	9.56491232358267	11.0449436675573	9.05368187770372	9.0875987961511	10.1533323579373	10.1920303994354
A_25_P00011806	ebv-miR-BART2-5p	1.82682797596064	6.71936791852924	4.06982005603337	0.000788707215609839	0.0420118043514841	-0.511749376738615	6.80305143211691	4.18990626415518	6.87388915861958	4.06786894912796	5.59738575224576	6.20752524145173	8.12213935015091	8.14626190967937	7.19867102147519	7.20868024687874	6.8504900871683	7.72286144283969	8.37109167813047	6.76041066601756	6.67028557788121
A_25_P00012861	hsa-miR-671-5p	3.27422851781342	11.0510011329928	7.79589693083032	4.9831064187886e-07	0.00049677707738753	6.49660203240039	9.82554482393569	10.0595260555786	8.44864497982593	8.43550960579129	10.4255672607816	7.32399140791555	12.6527895110971	12.0580100799495	12.1281195960779	13.0479330941206	11.9962770550425	12.6305638782835	11.2817060673702	12.935865198939	12.5149683801835
A_25_P00010815	hsa-miR-30c	-1.65960257571433	8.39878687264345	-3.99857655066458	0.000920681259974533	0.0463311118206303	-0.659799401205699	8.30908127802906	8.27132889862592	10.2511794338323	10.6965995807972	8.22589541829406	10.6132058988538	7.96188653011155	7.75812371279658	7.38802845770467	8.06956727394873	7.97353322515203	6.84428386051551	7.66706217750912	7.5169692211557	8.43505812232559
A_25_P00013452	hsa-miR-150*	3.59377518872488	10.702864573976	5.90227289481903	1.69874230751314e-05	0.00289556288789973	3.16739554352498	9.19313430906616	9.49572518152152	7.51174759085622	8.87799789275385	9.15296709891055	7.04802469133838	14.0628961184566	12.4826739861735	11.2748584297686	12.0741541808026	10.8717223242003	14.6103548669265	12.2881050778292	11.3493341790011	10.2492726820357
A_25_P00010548	hsa-miR-141	-1.91798293358239	10.1055418927158	-4.34850428869354	0.000431551320445955	0.0275452834635466	0.0661127927738292	11.6097311195836	10.2734946649282	10.6885771243076	11.3407776827264	11.0265576530276	12.5988516726179	7.98730676928953	8.93143306898327	10.0845188449585	9.148388930969	10.7310777734303	8.05324432191591	8.94981764049259	10.2632626592407	9.8960884642658
